source,layer,d_model,mean_struct_delta,mean_seq_delta,n_edges,perplexity,ppl_kind
ckpt_mlm_s42_token,11,320,0.014342415146529675,-0.0009382654679939151,857542,15.677983559299228,pseudo_masked
ckpt_mlm_s42_token,14,320,0.010471669025719166,0.08563239872455597,857542,15.677983559299228,pseudo_masked
ckpt_mlm_s42_token,18,320,0.012459326535463333,0.21362419426441193,857542,15.677983559299228,pseudo_masked
