feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,-0.0020889232,-0.032394227,0.017739473,0.011925649,-0.019828396,-0.044319876
1,0.015996002,0.029222747,0.017430158,0.012583382,-0.0014341567,0.016639365
2,0.030668695,0.0014714258,0.04570731,0.028027346,-0.015038617,-0.02655592
3,0.5590472,0.3253589,0.4460718,0.3388386,0.11297542,-0.01347971
4,0.6818817,0.34548032,0.50129825,0.3300409,0.18058348,0.015439421
5,0.0709578,0.04762801,0.057710227,0.03964846,0.013247576,0.007979553
6,0.64424086,0.36374813,0.45557892,0.32942045,0.18866193,0.034327686
7,0.073062226,0.050894562,0.048855953,0.03932183,0.024206273,0.0115727335
8,0.1440679,0.044925332,0.10109708,0.06485178,0.04297082,-0.019926451
9,0.0035251323,-0.0076719346,0.028015705,0.018427687,-0.024490573,-0.026099622
10,0.008014204,-0.055010453,0.0144277215,0.0036658319,-0.0064135175,-0.058676284
11,0.0228355,-0.03344789,0.024054892,0.011380234,-0.0012193918,-0.044828124
12,0.093244806,0.032765735,0.07437313,0.0550839,0.018871672,-0.022318166
13,0.48214728,0.24219893,0.37478885,0.2542265,0.107358426,-0.012027577
14,0.023339365,-0.0070353816,0.023292024,0.018947236,4.734099e-05,-0.025982618
15,0.005218986,0.14762534,0.041777086,0.026500866,-0.0365581,0.121124476
16,0.60172766,0.32115987,0.50161105,0.33311254,0.10011661,-0.011952668
17,-0.015050964,0.12890261,0.028138123,0.015646596,-0.043189086,0.11325602
18,0.5859243,0.3610556,0.40146366,0.30460533,0.18446067,0.056450278
19,0.40980798,0.24984762,0.35402375,0.22666834,0.055784225,0.023179278
20,0.038961526,0.021068834,0.060797673,0.04148826,-0.021836147,-0.020419426
21,0.037723485,-0.034666017,0.021894665,0.010725274,0.01582882,-0.04539129
22,0.12972821,0.098086774,0.12172157,0.08424304,0.00800664,0.013843738
23,0.6999173,0.22884677,0.29328248,0.20814614,0.40663484,0.020700634
24,0.74190766,0.18322937,0.3395282,0.20856203,0.40237945,-0.02533266
25,0.69376844,0.42030704,0.5546172,0.43620345,0.13915122,-0.01589641
26,0.026341181,0.00810927,0.029032215,0.014072001,-0.0026910342,-0.0059627313
27,0.04013135,0.031389333,0.025924824,0.0171807,0.014206525,0.014208633
28,0.19987322,0.14730573,0.16627355,0.13648233,0.033599675,0.010823399
29,0.4786652,0.24572879,0.36825463,0.24870521,0.11041057,-0.0029764175
30,0.13789621,0.0829435,0.09401844,0.05991502,0.043877773,0.023028478
31,0.0723982,0.081563324,0.057276987,0.036916267,0.015121214,0.044647057
32,0.06118656,0.04318363,0.039746393,0.028076041,0.021440167,0.015107587
33,0.5585804,0.2429753,0.3959055,0.26167792,0.1626749,-0.018702626
34,0.68003553,0.4060554,0.5884898,0.38620427,0.09154576,0.019851118
35,0.32451734,0.19455117,0.24490136,0.18480405,0.07961598,0.009747118
36,0.7058122,0.46945068,0.5391304,0.40141076,0.16668183,0.068039924
37,0.6083839,0.35049447,0.4566987,0.3139432,0.15168521,0.036551267
38,0.030048471,0.05131454,0.022236628,0.02189653,0.0078118425,0.02941801
39,0.45052063,0.22761968,0.27593812,0.20221426,0.17458251,0.025405422
40,0.0306049,0.01583133,0.026285097,0.016562585,0.004319804,-0.000731254
41,0.119073056,0.078304075,0.1105188,0.08535264,0.008554257,-0.007048562
42,0.09683434,0.085042246,0.08703839,0.065269165,0.009795949,0.019773081
43,0.7075417,0.46193254,0.5406712,0.39031655,0.16687047,0.071615994
44,0.75219077,0.54341257,0.6840923,0.4821762,0.068098485,0.06123635
45,0.041531574,0.0007132059,0.015236199,0.010177881,0.026295375,-0.009464676
46,0.17888615,0.12030915,0.16813524,0.11716047,0.010750905,0.0031486824
47,0.37388173,0.17922987,0.2313998,0.17591114,0.14248192,0.003318727
48,0.79354805,0.5037277,0.6539775,0.4868773,0.13957053,0.016850382
49,0.75126207,0.44372827,0.62076616,0.3940472,0.1304959,0.049681067
50,0.04046409,0.05991937,0.041407485,0.03494196,-0.00094339624,0.024977408
51,0.68167603,0.40127578,0.489162,0.31251407,0.19251403,0.08876172
52,0.47619554,0.20291954,0.33178958,0.19810444,0.14440596,0.0048151016
53,0.44701385,0.17598191,0.25062454,0.17600228,0.19638932,-2.0369887e-05
54,0.04457339,0.056003526,0.02645147,0.023372145,0.018121919,0.032631382
55,0.70596945,0.3206783,0.46083555,0.28844526,0.2451339,0.03223303
56,0.045794904,-0.011791507,0.04895149,0.026396697,-0.0031565875,-0.038188204
57,0.015676899,0.018560437,0.009867131,0.006942136,0.005809768,0.011618301
58,0.037065245,0.03653833,0.021945663,0.015516201,0.015119582,0.021022128
59,0.10132841,0.085213006,0.09908638,0.06602331,0.0022420287,0.019189693
60,0.050034337,-0.018537704,0.036694463,0.024665797,0.013339873,-0.043203503
61,0.018294992,0.059381027,0.014240362,0.01485734,0.00405463,0.044523686
62,-0.0014089565,0.1278416,0.02618455,0.0150113525,-0.027593507,0.11283025
63,0.009693277,0.008368837,0.016164793,0.011361502,-0.0064715156,-0.0029926654
64,0.047710884,0.0038088222,0.038837545,0.026288537,0.00887334,-0.022479715
65,0.07497869,0.051193748,0.058280997,0.04219003,0.01669769,0.009003717
66,0.546247,0.3548636,0.43674633,0.33198273,0.10950068,0.022880882
67,0.056675684,0.038220555,0.038838953,0.022093015,0.01783673,0.01612754
68,0.5134136,0.15846273,0.22540836,0.16530275,0.28800523,-0.0068400204
69,0.035309914,0.13416415,0.029705636,0.022334253,0.0056042783,0.1118299
70,-0.003266478,0.12709655,0.028957222,0.014381005,-0.0322237,0.11271554
71,0.9265031,0.47549716,0.7907085,0.4850307,0.13579464,-0.009533554
72,0.734578,0.15173742,0.21407741,0.14776382,0.5205006,0.0039736032
73,0.020069849,0.03282488,0.0042339694,0.0025665378,0.01583588,0.030258343
74,0.026701257,0.0061902693,0.027170418,0.019323088,-0.0004691612,-0.013132819
75,0.07454306,0.051637515,0.05987073,0.051331557,0.014672328,0.0003059581
76,0.5025882,0.36448383,0.43906984,0.31660265,0.063518375,0.047881186
77,0.50714093,0.107791394,0.16738279,0.115215324,0.33975816,-0.00742393
78,0.04666489,0.03214255,0.030974913,0.019596318,0.015689977,0.012546232
79,0.2015879,0.13713814,0.17650034,0.12546739,0.025087565,0.011670753
80,0.87827975,0.47946188,0.7434799,0.4915883,0.13479984,-0.012126416
81,0.044630215,0.05041243,0.031539302,0.021260267,0.013090912,0.029152164
82,0.06947201,0.024258438,0.07251417,0.04988809,-0.0030421615,-0.02562965
83,0.09032355,0.05584233,0.06880896,0.046117462,0.021514595,0.009724867
84,0.16924022,0.13562396,0.14659877,0.10195893,0.02264145,0.03366503
85,0.008707386,0.13536207,0.040334985,0.027168455,-0.0316276,0.10819362
86,0.7291713,0.35839272,0.55525124,0.3488994,0.17392004,0.009493321
87,0.9269172,0.50853837,0.7742261,0.547791,0.15269107,-0.03925264
88,0.13873284,0.23884998,0.11235883,0.08333971,0.026374005,0.15551028
89,0.04117635,0.030577263,0.014073199,0.01362723,0.02710315,0.016950034
90,0.014159775,0.0388431,0.022514462,0.018898524,-0.008354687,0.019944575
91,0.04567307,0.03797062,0.028604552,0.026397144,0.017068516,0.011573477
92,0.04975748,0.15886618,0.04113786,0.030785723,0.008619621,0.12808046
93,0.028063614,0.06299063,0.024766631,0.019301314,0.0032969825,0.043689314
94,0.7880882,0.5626002,0.7088562,0.5531464,0.07923198,0.0094537735
95,-0.025452312,0.11936901,0.016449131,0.006539079,-0.041901443,0.11282993
96,0.59114385,0.31911522,0.4523106,0.31244513,0.13883325,0.0066700876
97,0.025011364,0.009417889,0.0068861325,0.004904459,0.018125232,0.0045134295
98,0.5262131,0.26627573,0.3868238,0.27763787,0.1393893,-0.011362135
99,0.6681673,0.36516723,0.58276576,0.3864416,0.085401535,-0.021274358
100,0.43362197,0.21937132,0.31468534,0.23026957,0.11893663,-0.010898247
101,0.015410614,-0.054523107,0.011203146,0.0032625815,0.0042074686,-0.05778569
102,0.55408776,0.3840231,0.48646033,0.36001945,0.06762743,0.024003655
103,0.010613331,0.09100975,0.04024443,0.02360595,-0.0296311,0.0674038
104,0.038013104,0.032897048,0.027490372,0.017590538,0.0105227325,0.01530651
105,0.06335495,0.067197435,0.04468688,0.027791843,0.018668067,0.03940559
106,0.5358787,0.27830034,0.46213734,0.30258572,0.07374138,-0.024285376
107,0.428813,0.14649321,0.23430601,0.1470729,0.194507,-0.000579685
108,-0.006236172,-0.027772965,0.019554162,0.009391231,-0.025790334,-0.037164196
109,0.010466271,-0.03508476,0.023154328,0.011338216,-0.012688057,-0.046422977
110,1.7380142e-05,-0.0496552,0.011331315,0.0040451395,-0.011313935,-0.05370034
111,0.90009624,0.6032103,0.8207169,0.57340044,0.07937932,0.029809833
112,0.054618325,0.030819474,0.036342297,0.02534846,0.018276028,0.0054710135
113,0.5244702,0.25931597,0.4385157,0.27720207,0.08595452,-0.017886102
114,0.17898048,0.10910672,0.14928916,0.10288432,0.029691324,0.006222397
115,0.9342891,0.5258828,0.74577177,0.5608981,0.18851733,-0.035015345
116,0.06300255,0.015566119,0.046068203,0.027450945,0.016934346,-0.011884826
117,0.11079518,0.0478485,0.08736655,0.055264883,0.023428626,-0.0074163824
118,0.27456233,0.21396537,0.26634964,0.1818691,0.008212686,0.032096267
119,-0.034362774,0.11524051,0.007514932,0.0012357883,-0.041877706,0.11400472
120,0.05090197,0.042884596,0.050488,0.03355737,0.00041397288,0.009327225
121,0.010601845,0.13243891,0.017385485,0.01003178,-0.00678364,0.12240713
122,0.035231873,0.03367155,0.035484716,0.028368533,-0.0002528429,0.005303018
123,0.03531978,-0.021923011,0.036103044,0.02160145,-0.00078326464,-0.04352446
124,0.9478215,0.42817613,0.71848404,0.5061615,0.22933745,-0.077985376
125,0.04006307,0.017329719,0.024919027,0.014710266,0.015144041,0.0026194528
126,0.040615108,-0.0014394232,0.048946735,0.034824185,-0.008331627,-0.036263607
127,0.41265675,0.21328966,0.2864205,0.21382044,0.12623626,-0.00053077936
128,0.79342026,0.5480975,0.68047106,0.5411661,0.11294919,0.0069313645
129,0.058568697,0.0324964,0.06582059,0.050145015,-0.0072518922,-0.017648615
130,0.7304657,0.38385367,0.52470887,0.35800758,0.20575684,0.025846094
131,0.92928433,0.6349525,0.8059142,0.5955769,0.12337011,0.039375603
132,0.06109625,0.051095694,0.058972083,0.041097865,0.002124168,0.00999783
133,-0.01838852,0.12796964,0.018679647,0.01022364,-0.037068166,0.117745996
134,0.9337893,0.6394952,0.8628469,0.63741285,0.0709424,0.0020823479
135,0.044111475,0.06131518,0.041061312,0.03076958,0.0030501634,0.0305456
136,0.0020801043,0.058431976,0.01743346,0.012698114,-0.0153533565,0.04573386
137,0.082510345,0.032855865,0.041210853,0.03088615,0.041299492,0.0019697137
138,0.7431343,0.41984272,0.599211,0.40153253,0.14392334,0.01831019
139,0.012658515,0.059584077,0.0041298512,0.0047967494,0.008528664,0.054787327
140,0.27010933,0.11191038,0.16025054,0.120629035,0.10985878,-0.0087186545
141,0.19503656,0.17406026,0.16861743,0.12649295,0.026419133,0.047567308
142,0.8334449,0.41879642,0.5673478,0.38987538,0.26609707,0.028921038
143,0.73212945,0.48785293,0.65444046,0.4795489,0.07768899,0.00830403
144,0.084420756,0.06561551,0.06515484,0.04845541,0.019265912,0.017160103
145,0.06583626,0.01787319,0.0486363,0.02836425,0.01719996,-0.01049106
146,-0.0050656586,-0.057041865,0.011961132,0.0018216979,-0.017026791,-0.05886356
147,0.12272935,0.03182879,0.10623323,0.06515003,0.016496122,-0.03332124
148,0.49569038,0.325055,0.4141656,0.29011098,0.08152479,0.034944028
149,0.18290946,0.16294147,0.1560557,0.11633091,0.026853755,0.046610564
150,0.6559147,0.35074767,0.48931804,0.3482269,0.16659668,0.0025207698
151,0.13451488,0.09882683,0.102858305,0.06839498,0.03165658,0.030431852
152,-0.00047496686,0.015961677,0.010723039,0.010627622,-0.011198006,0.005334055
153,0.8755713,0.49999833,0.6965153,0.49154297,0.17905599,0.008455366
154,0.08412373,0.07552562,0.0695821,0.051883444,0.014541633,0.023642175
155,0.4619811,0.2744818,0.36077422,0.26311895,0.10120687,0.011362851
156,0.16657586,0.11373911,0.14406458,0.11221436,0.022511289,0.0015247539
157,0.39321193,0.21889266,0.29226285,0.220081,0.10094908,-0.0011883378
158,-0.033654675,0.110991485,0.0072783255,0.0010931389,-0.040933,0.10989834
159,0.06187191,0.052629072,0.043991394,0.03561496,0.017880514,0.017014112
160,0.07973207,0.016043857,0.0487381,0.026259389,0.030993968,-0.010215532
161,0.72367555,0.48062718,0.6023179,0.45837867,0.12135762,0.022248507
162,0.021434734,0.05451821,0.01962836,0.012899735,0.0018063728,0.041618478
163,0.03832603,-0.048649136,0.03462269,0.020480895,0.0037033372,-0.06913003
164,0.26508418,0.14159086,0.21215925,0.13407563,0.05292493,0.0075152367
165,0.6827222,0.34817022,0.43519628,0.29542345,0.24752593,0.052746773
166,0.09393301,0.06660468,0.07210164,0.050598368,0.02183137,0.016006313
167,0.056261227,0.057970397,0.04984236,0.03582015,0.006418865,0.022150248
168,-0.017777152,0.013407117,0.011074232,0.008364504,-0.028851384,0.0050426126
169,0.7286002,0.42688438,0.57906944,0.39837655,0.14953077,0.028507829
170,0.6489762,0.35692495,0.52825415,0.35784337,0.120722055,-0.00091841817
171,0.025611123,-0.024043433,0.028038235,0.014147864,-0.0024271123,-0.038191296
172,1.0338858,0.50368285,0.8342027,0.4577176,0.19968313,0.045965254
173,0.02055742,0.02312832,0.02191057,0.020519309,-0.0013531502,0.0026090108
174,0.9849009,0.61616987,0.8999879,0.6380656,0.084913015,-0.021895707
175,0.53522533,0.25652793,0.41608363,0.295796,0.1191417,-0.039268076
176,0.06252334,0.04250595,0.04848218,0.03827129,0.014041163,0.0042346604
177,0.47174886,0.23127067,0.35993904,0.23664404,0.11180982,-0.0053733736
178,0.9308135,0.4874437,0.59032744,0.41047215,0.34048605,0.07697153
179,0.7601968,0.36844894,0.45397672,0.34733808,0.30622008,0.021110862
180,0.6572608,0.38088924,0.46337545,0.33838546,0.19388533,0.042503774
181,0.72215676,0.46750703,0.60972744,0.43032494,0.11242932,0.037182093
182,0.027989037,0.11907432,0.025503295,0.018707743,0.0024857428,0.10036658
183,0.0775702,0.048311017,0.061176978,0.046861358,0.016393222,0.0014496595
184,0.025091229,-0.0100903725,0.024114685,0.014150823,0.0009765439,-0.024241194
185,0.041440167,0.0025053152,0.024987107,0.013967024,0.01645306,-0.011461709
186,0.30361268,0.18443818,0.26544014,0.19451576,0.038172543,-0.010077581
187,0.22580361,0.15414917,0.18500626,0.13952185,0.040797353,0.014627323
188,0.036260385,0.058235344,0.040883854,0.033116452,-0.004623469,0.025118891
189,0.6598485,0.36949608,0.49560723,0.32589775,0.16424128,0.043598324
190,0.07448439,0.003717377,0.07323562,0.0464695,0.0012487695,-0.04275212
191,0.053320624,0.040248368,0.033619773,0.022769434,0.019700851,0.017478934
192,0.0155267,-0.038710386,0.019926086,0.01478213,-0.0043993862,-0.053492516
193,0.06411285,0.017683249,0.041628167,0.031779617,0.022484683,-0.014096368
194,0.8718418,0.24236593,0.42128137,0.2503126,0.45056042,-0.00794667
195,0.039447494,-0.027303327,0.046301346,0.028210538,-0.0068538524,-0.055513866
196,0.6458834,0.431646,0.4967632,0.3818594,0.14912018,0.049786597
197,0.62842757,0.4067724,0.5343635,0.38112772,0.09406406,0.02564469
198,0.6079545,0.38408086,0.45240602,0.31487495,0.15554848,0.06920591
199,0.08609881,0.15713781,0.0895692,0.0631817,-0.003470391,0.09395611
200,0.3279907,0.2120807,0.26718783,0.1914615,0.060802877,0.020619199
201,-0.022663519,0.03293519,0.012381388,0.010775875,-0.03504491,0.022159316
202,0.09731002,0.01141353,0.10017229,0.06380281,-0.0028622672,-0.05238928
203,0.6508189,0.44983703,0.59243774,0.40723777,0.05838114,0.04259926
204,0.7994829,0.4579974,0.7000444,0.44494194,0.09943849,0.013055474
205,0.007482978,0.09884859,0.028871002,0.018133432,-0.021388024,0.08071516
206,0.68433726,0.3708082,0.48332497,0.34774494,0.20101228,0.023063272
207,0.14968696,0.09609897,0.122256525,0.08724594,0.027430438,0.008853026
208,0.30582884,0.2099752,0.27444384,0.19404982,0.031385005,0.015925378
209,0.14747645,0.14932501,0.13722208,0.1030134,0.010254368,0.04631161
210,0.87646717,0.51391065,0.74102044,0.49058056,0.13544673,0.023330092
211,0.40445587,0.17029755,0.21616116,0.15066656,0.18829471,0.019630983
212,0.010166496,0.001047516,0.02447984,0.017058194,-0.014313344,-0.016010677
213,0.01953656,0.044421904,0.020331478,0.01564801,-0.00079491735,0.028773895
214,0.7210545,0.41637444,0.6337049,0.43187198,0.08734959,-0.0154975355
215,0.8200829,0.47763097,0.70151657,0.4525605,0.118566334,0.025070459
216,0.07019084,0.055429507,0.06176361,0.040788375,0.008427229,0.014641132
217,0.6924027,0.38069412,0.47479916,0.3489422,0.21760356,0.03175193
218,0.46721637,0.24924286,0.30025843,0.21328306,0.16695794,0.035959795
219,0.3013754,0.21416043,0.2738726,0.19208573,0.027502775,0.0220747
220,1.0405526,0.6284848,0.77292097,0.5454795,0.26763165,0.08300531
221,0.4865218,0.30540353,0.35381892,0.26115492,0.13270289,0.04424861
222,0.023526575,0.023435248,0.020745633,0.017094584,0.0027809422,0.006340664
223,0.02346807,0.09440319,0.020019658,0.018352414,0.0034484118,0.07605078
