feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,0.04553246,0.16034777,0.04433222,0.028627954,0.0012002401,0.13171983
1,1.055088,0.60760826,0.88330466,0.64975214,0.17178339,-0.04214388
2,0.1125598,0.03166137,0.06942915,0.0484853,0.04313065,-0.016823933
3,0.877315,0.52116853,0.77390975,0.53301966,0.10340524,-0.011851132
4,0.011612914,-0.057403702,0.015400261,0.005851213,-0.003787347,-0.063254915
5,0.004347525,-0.0064210678,0.025815548,0.016748413,-0.021468023,-0.02316948
6,0.008738981,0.14662875,0.012013669,0.009708057,-0.0032746885,0.13692069
7,0.037347708,0.03218667,0.017394146,0.01385435,0.019953562,0.018332317
8,0.02924647,0.04102358,0.025798872,0.022306465,0.0034475978,0.018717114
9,0.03185752,-0.035177894,0.023326032,0.008902609,0.0085314885,-0.044080503
10,0.48039815,0.12240114,0.22778547,0.1387156,0.25261268,-0.016314454
11,0.045540895,0.019798595,0.020366333,0.015246092,0.025174562,0.004552503
12,0.021234663,0.033152014,0.008771804,0.008575601,0.012462859,0.024576414
13,1.1507854,0.5607755,0.8690866,0.58803385,0.28169882,-0.027258337
14,1.1003729,0.02048645,0.2980909,0.19707832,0.802282,-0.17659187
15,0.0011018632,0.036535818,0.013155524,0.011734723,-0.01205366,0.024801094
16,0.86710423,0.5608083,0.76315606,0.5550421,0.103948176,0.005766213
17,0.044142526,-0.005230967,0.051692482,0.03658493,-0.0075499564,-0.041815896
18,0.60902,0.54380345,0.5856628,0.46817285,0.023357213,0.075630605
19,0.8829896,0.48332933,0.72953683,0.47894597,0.15345275,0.0043833554
20,0.02402917,-0.038831938,0.028226577,0.0137107745,-0.0041974075,-0.052542713
21,0.0072845565,0.027355758,0.013579404,0.0060700653,-0.0062948475,0.021285694
22,0.028425869,0.022554236,0.032508064,0.01691233,-0.0040821955,0.0056419056
23,0.07621905,0.053406507,0.055498306,0.04053375,0.020720746,0.0128727555
24,0.7595042,0.55929494,0.65762365,0.50824344,0.10188055,0.051051497
25,0.55727684,0.39804167,0.5306107,0.3893118,0.026666164,0.008729875
26,0.75180733,0.4963153,0.60409606,0.42083904,0.14771128,0.07547626
27,0.15674253,0.08614763,0.1100655,0.077377774,0.04667703,0.008769855
28,0.013551911,0.029019875,0.010739696,0.008343446,0.0028122151,0.02067643
29,0.89316535,0.52733505,0.7101227,0.46226993,0.18304265,0.065065116
30,-0.017369796,0.12182823,0.02411067,0.011000207,-0.041480467,0.11082802
