feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
752,0.16787905,0.12242108,0.14964932,0.09454376,0.018229723,0.027877316
753,0.07761591,0.06810793,0.05852647,0.046325125,0.019089438,0.021782808
754,0.12592958,0.09978779,0.09829153,0.0663165,0.027638048,0.033471286
755,0.044140972,-0.017311439,0.048570916,0.030375065,-0.004429944,-0.047686502
756,0.022828056,0.05935335,0.009845286,0.0101632895,0.01298277,0.049190063
757,0.058605492,0.046380777,0.03473131,0.026153963,0.023874182,0.020226814
758,0.2526094,0.18687743,0.21317454,0.16458723,0.039434865,0.0222902
759,0.07336111,0.0029539908,0.08277497,0.04840004,-0.009413853,-0.04544605
760,0.02181018,0.05093273,0.019301174,0.017369248,0.0025090054,0.033563484
761,0.8781525,0.4293212,0.6270851,0.45287773,0.2510674,-0.02355653
762,0.08011351,0.07779326,0.07106428,0.058290545,0.009049229,0.019502718
763,0.08569836,0.06393712,0.07632987,0.05618193,0.009368487,0.00775519
764,0.032851808,0.009005471,0.02624917,0.015612833,0.0066026375,-0.006607362
765,-0.005058579,-0.011999932,0.009695461,0.0044401176,-0.01475404,-0.016440049
766,0.064539775,0.00480443,0.052371792,0.032139774,0.012167983,-0.027335344
767,0.056549042,0.057342526,0.03801409,0.030220063,0.01853495,0.027122462
768,-0.02146727,0.121782,0.02000315,0.009990201,-0.04147042,0.1117918
769,0.2118437,0.11026805,0.20042397,0.122316055,0.011419728,-0.012048006
770,0.24254914,0.12771402,0.20392215,0.1170598,0.038626984,0.010654226
771,0.8942923,0.53714395,0.80101603,0.44545013,0.09327626,0.09169382
772,-0.042343136,0.13551341,0.013908731,0.004415485,-0.05625187,0.13109793
773,1.0025597,0.3169056,0.31030813,0.19348824,0.69225156,0.12341735
774,-0.029286118,0.14579818,0.027373841,0.015923029,-0.05665996,0.12987515
775,0.06655677,0.042907193,0.06962149,0.054056987,-0.0030647218,-0.011149794
776,0.6965014,0.47962794,0.59678626,0.44668102,0.09971511,0.032946914
777,0.11559934,0.02995751,0.11598533,0.079001695,-0.00038598478,-0.049044184
778,0.53501457,0.28637058,0.419991,0.29243404,0.11502358,-0.0060634613
779,0.60068965,0.35224465,0.4465265,0.3124854,0.15416315,0.03975925
780,0.09921536,0.20904139,0.0735877,0.059836593,0.025627658,0.14920479
781,0.8778484,0.6707541,0.8241343,0.6235325,0.053714097,0.0472216
782,0.016808558,0.10543228,0.012048116,0.010817634,0.0047604423,0.09461465
783,0.7656219,0.4884541,0.65981156,0.5022683,0.105810344,-0.013814211
784,0.69940263,0.36187628,0.44028968,0.32684356,0.25911295,0.03503272
785,0.01440251,0.020404987,0.022219434,0.021720625,-0.007816925,-0.0013156384
786,0.72017014,0.3606522,0.5868989,0.39124423,0.13327122,-0.030592024
787,0.050299816,0.069269285,0.04532674,0.030399943,0.0049730763,0.038869344
788,0.023353223,0.059380252,0.026870308,0.019274985,-0.0035170857,0.04010527
789,0.10611704,0.063071705,0.074983686,0.05597784,0.031133354,0.0070938654
790,0.07928608,0.031715494,0.07342383,0.05577993,0.005862251,-0.024064437
791,0.027164623,0.004096428,0.017846681,0.010644828,0.009317942,-0.0065484
792,0.27927756,0.19052008,0.24600022,0.1730741,0.033277348,0.017445982
793,0.10074585,0.06707789,0.07102285,0.05494794,0.029722996,0.012129951
794,0.61872727,0.36331102,0.457104,0.33315444,0.16162327,0.030156583
795,-0.0024597137,0.18849285,0.040302724,0.027352659,-0.042762436,0.16114019
796,0.7114628,0.2840669,0.4901886,0.3327706,0.2212742,-0.0487037
797,-0.01981227,0.11680486,0.01595093,0.011662555,-0.035763197,0.1051423
798,0.06792823,0.1445395,0.08118663,0.046777915,-0.013258398,0.09776159
799,0.064541966,0.055070087,0.06186725,0.037529923,0.0026747175,0.017540164
800,-0.020068878,0.011344933,0.011643907,0.008281513,-0.031712785,0.0030634198
801,-0.014878402,0.13220139,0.030328233,0.018099096,-0.045206636,0.11410229
802,1.0761133,0.65613735,0.8342645,0.6805945,0.24184883,-0.024457157
803,0.027248474,0.03676438,0.024862537,0.013993848,0.0023859367,0.022770531
804,1.0663205,0.70670754,0.71343595,0.5089701,0.3528846,0.19773746
805,0.5527595,0.35998896,0.4834332,0.33509877,0.06932634,0.024890184
806,0.62919,0.433247,0.5629197,0.3968518,0.06627035,0.036395192
807,-0.019873166,0.18406217,0.042037074,0.030950634,-0.06191024,0.15311153
808,0.11137546,0.12778339,0.0938294,0.068648,0.017546058,0.059135385
809,-0.017733026,0.17956747,0.022669604,0.0074921097,-0.04040263,0.17207536
810,0.69532883,0.41681433,0.61290133,0.42944318,0.0824275,-0.012628853
811,0.07165878,0.059614744,0.0716124,0.052293472,4.6379864e-05,0.007321272
812,0.75737834,0.4636848,0.63942635,0.48530915,0.11795199,-0.021624357
813,0.7629973,0.52048886,0.68456274,0.49230292,0.07843459,0.028185934
814,1.204562,0.7671331,1.0598919,0.7545032,0.14467001,0.012629926
815,0.1269041,0.047159106,0.11092924,0.06173355,0.015974857,-0.014574446
816,0.8924095,0.5248838,0.7624307,0.56840074,0.12997878,-0.043516934
817,0.78578377,0.44191372,0.6609388,0.458519,0.12484497,-0.016605288
818,0.03739979,0.09759789,0.022714563,0.0086541325,0.0146852285,0.08894376
819,0.04113172,0.026630776,0.021423025,0.014979483,0.019708695,0.011651293
820,0.07017962,0.052890506,0.051309854,0.040414605,0.018869765,0.0124759
821,0.018574141,-0.009250575,0.015618006,0.011838026,0.0029561352,-0.0210886
822,0.7976625,0.41500634,0.5659163,0.37812755,0.2317462,0.036878794
823,1.0464358,0.67073244,0.9727284,0.63745856,0.07370746,0.033273876
824,0.028162817,-0.02050023,0.015992153,0.0062886183,0.012170663,-0.026788848
825,0.039683204,0.03908432,0.03891937,0.030052314,0.0007638335,0.009032005
826,0.02586233,0.06606122,0.034040406,0.0255538,-0.008178076,0.04050742
827,0.005487603,0.058223493,0.018425087,0.013395683,-0.012937483,0.04482781
828,0.38358805,0.22712879,0.2634705,0.19736454,0.120117545,0.02976425
829,0.01983163,-0.03820772,0.0185348,0.010945002,0.0012968294,-0.049152724
830,0.05878654,0.030666376,0.036222767,0.028179878,0.022563774,0.0024864972
831,0.65203553,0.36539978,0.50330675,0.34289104,0.14872879,0.02250874
832,0.5545675,0.3693506,0.4043774,0.299215,0.15019011,0.07013562
833,0.48998478,0.23896702,0.3758287,0.25809655,0.11415607,-0.01912953
834,0.03403218,-4.9175316e-05,0.03704813,0.030707993,-0.0030159503,-0.030757168
835,0.71822554,0.5184804,0.62024474,0.44192237,0.0979808,0.07655805
836,0.16857225,0.09390982,0.12697633,0.09142835,0.04159592,0.0024814755
837,0.0890409,0.07335294,0.07468243,0.057553016,0.014358468,0.015799925
838,0.043859582,-0.024577586,0.039379645,0.020880979,0.0044799373,-0.045458563
839,0.030786207,0.033144824,0.02325543,0.011759813,0.007530777,0.02138501
840,0.044701964,0.058814757,0.03914306,0.0327474,0.0055589043,0.026067358
841,-0.0367452,0.13314186,0.016886547,0.0035897663,-0.05363175,0.1295521
842,0.8556178,0.54312444,0.7269184,0.54135686,0.12869942,0.0017675757
843,0.20014872,0.107225314,0.13461383,0.09318291,0.06553489,0.014042407
844,0.714605,0.44815516,0.5778597,0.44296318,0.13674527,0.005191982
845,0.01860508,0.06193871,0.023152448,0.018349456,-0.0045473687,0.043589257
846,0.85310405,0.2456654,0.3165494,0.21881567,0.5365547,0.026849732
847,0.024353769,0.04693074,0.019088956,0.016413461,0.005264813,0.03051728
848,0.018808074,0.052098453,0.025984416,0.020619018,-0.0071763415,0.031479433
849,0.071229376,0.055911843,0.047832,0.03798454,0.023397375,0.017927304
850,0.054509476,-0.014226551,0.037729815,0.020653432,0.016779661,-0.034879982
851,0.011335041,0.051021617,0.009283936,0.008826033,0.0020511057,0.042195585
852,0.9663614,0.52544284,0.74923897,0.50772995,0.21712244,0.017712891
853,0.011399849,-0.0021802054,0.028674673,0.018837832,-0.017274823,-0.021018038
854,0.013596737,0.025843428,0.010249138,0.009226101,0.003347599,0.016617328
855,0.038971715,0.028100953,0.016740026,0.015753705,0.022231689,0.012347247
856,0.94366676,0.4629412,0.87269765,0.5432137,0.070969105,-0.080272526
857,1.0365393,0.11319379,0.27901265,0.21187502,0.75752664,-0.098681234
858,0.08226359,0.04594665,0.065762125,0.041975755,0.016501464,0.003970895
859,0.42696226,0.21888563,0.31436,0.22631694,0.11260226,-0.0074313134
860,0.15164496,0.13976213,0.12472593,0.08615716,0.02691903,0.053604975
861,0.46878064,0.25063795,0.38436684,0.26217273,0.0844138,-0.01153478
862,0.04088142,0.04534664,0.030224703,0.023336112,0.010656718,0.022010528
863,0.6927149,0.39506423,0.59924895,0.39534026,0.093465984,-0.0002760291
864,0.04466006,0.043304566,0.036912903,0.025909366,0.0077471584,0.0173952
865,0.70620406,0.43503737,0.5906974,0.39736816,0.11550665,0.03766921
866,0.017749278,0.037338402,0.011748075,0.009548088,0.0060012033,0.027790315
867,0.0850381,0.08084809,0.0699301,0.043008856,0.015108004,0.037839234
868,0.83013016,0.58288467,0.7575002,0.5324557,0.07262999,0.050428987
869,1.1775179,0.31402013,0.28387216,0.1964862,0.89364576,0.11753392
870,0.040391482,0.05568505,0.022663523,0.020756124,0.01772796,0.034928925
871,0.09398923,-0.0078115645,0.08148538,0.040551838,0.0125038475,-0.048363402
872,0.08487607,0.022870354,0.0772338,0.04814753,0.007642269,-0.025277175
873,0.04296339,-0.00031870656,0.037644234,0.029003464,0.0053191558,-0.02932217
874,0.024894405,0.11877451,0.021445634,0.011375224,0.0034487713,0.107399285
875,0.022653883,0.0119981365,0.03310343,0.027396848,-0.010449545,-0.015398712
876,0.011850313,-0.025159592,0.028429072,0.019282615,-0.01657876,-0.044442207
877,0.24469115,0.1438495,0.21724851,0.11998712,0.027442634,0.023862384
878,0.25666618,0.2008651,0.24738987,0.16701111,0.009276316,0.033853993
879,0.94407755,0.6345717,0.8402767,0.5843227,0.10380083,0.05024898
880,0.13855606,0.14154857,0.12143837,0.081997745,0.017117694,0.05955083
881,0.34772015,0.26238498,0.2525753,0.1775392,0.09514484,0.08484578
882,0.6261096,0.34699786,0.49380565,0.33435145,0.13230395,0.012646407
883,1.0191146,0.70703274,0.96244544,0.66807,0.056669176,0.03896272
884,0.04439953,-0.030491505,0.03538147,0.020014245,0.00901806,-0.05050575
885,0.023849443,0.121362716,0.022146482,0.01636643,0.0017029606,0.10499629
886,0.050238125,0.0026632901,0.054659523,0.04183187,-0.004421398,-0.03916858
887,0.0232101,0.06778446,0.008425392,0.0033901825,0.014784709,0.06439427
