feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
2320,0.8964169,0.51882637,0.5471136,0.43232125,0.3493033,0.086505115
2321,1.5733048,0.7711028,0.85857403,0.6131032,0.71473074,0.15799958
2322,3.2889414,0.8747461,1.0011238,0.75973856,2.2878175,0.11500752
2323,1.0607212,0.40329266,0.5425905,0.3923783,0.51813066,0.0109143555
2324,0.33781138,0.14105873,0.16967425,0.12741032,0.16813713,0.013648406
2325,1.9145678,0.51607454,0.76811457,0.49762088,1.1464533,0.018453658
2326,0.9880577,0.34689617,0.5405694,0.35941428,0.44748825,-0.012518108
2327,1.073834,0.40949637,0.49222022,0.35962543,0.5816137,0.049870938
2328,0.70446986,0.41307163,0.43738598,0.32424283,0.26708388,0.0888288
2329,1.8305902,0.5776537,0.7260715,0.52367043,1.1045188,0.05398327
2330,0.118401654,0.04695582,0.054516684,0.03716042,0.06388497,0.009795401
2331,1.1599938,0.4941836,0.7002702,0.5095848,0.4597236,-0.015401185
2332,3.4715142,1.1297852,1.4640148,0.99779445,2.0074995,0.13199073
2333,1.0413388,0.3938847,0.55634254,0.40166146,0.48499626,-0.007776767
2334,0.04146711,-0.0057314145,0.043190073,0.025944293,-0.0017229617,-0.031675708
2335,0.47128072,0.34647638,0.32514304,0.23213348,0.14613768,0.1143429
2336,1.0860251,0.41772878,0.498247,0.34661165,0.5877781,0.07111713
2337,1.8624231,0.6696497,0.92704886,0.6635735,0.9353742,0.0060762167
2338,0.16531378,0.08871225,0.101975754,0.07784534,0.06333803,0.01086691
2339,1.4143748,0.5135443,0.7161914,0.48949593,0.6981834,0.024048388
2340,0.8999344,0.3984934,0.49352542,0.3237129,0.406409,0.074780524
2341,1.783511,0.4935269,0.6609114,0.43597126,1.1225996,0.057555646
2342,0.1185286,-0.000539925,0.06933399,0.04745853,0.049194604,-0.047998454
2343,1.1870748,0.43530223,0.63315153,0.46839842,0.55392325,-0.033096194
2344,0.21970437,0.24716675,0.15899405,0.117004596,0.060710326,0.13016215
2345,1.571331,0.42035553,0.64256227,0.44997954,0.92876875,-0.029624015
2346,0.13763753,0.02660939,0.06842576,0.044363223,0.069211766,-0.017753834
2347,2.7704537,0.69908524,0.8178443,0.59538966,1.9526094,0.10369557
2348,0.597831,0.15601952,0.2300111,0.16669157,0.3678199,-0.010672048
2349,0.1752148,0.022479277,0.08870606,0.0648507,0.086508736,-0.042371426
