feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,0.3654585,0.03607351,0.07821167,0.053924784,0.28724682,-0.017851274
1,0.4357911,0.078850426,0.09158212,0.0714692,0.344209,0.007381223
2,0.39307332,0.058218606,0.124515794,0.08158943,0.26855752,-0.023370825
3,0.22142495,0.043213718,0.057052046,0.040426668,0.1643729,0.0027870499
4,0.40437695,0.04302603,0.06305697,0.041953564,0.34131998,0.0010724664
5,0.57614565,0.08394723,0.09772872,0.06158946,0.47841692,0.022357766
6,0.5054747,0.051389802,0.107397944,0.07323475,0.39807674,-0.02184495
7,0.40534312,0.014773575,0.074218266,0.046315495,0.33112484,-0.03154192
8,0.49760297,0.03585481,0.08948098,0.06407912,0.408122,-0.028224312
9,0.6212214,0.10564504,0.12660757,0.08957877,0.49461386,0.016066268
10,0.52400285,0.13040769,0.14090325,0.100652,0.38309962,0.02975569
11,0.4931679,0.059074823,0.0869502,0.06656491,0.4062177,-0.0074900873
12,0.7341928,0.11047513,0.14049628,0.10256915,0.5936965,0.007905982
13,0.5589464,0.08426103,0.119398706,0.08628316,0.43954766,-0.0020221323
14,0.30710706,0.061141394,0.076092914,0.055182524,0.23101415,0.00595887
15,0.6858527,0.14996772,0.14297897,0.10969677,0.54287374,0.040270947
16,0.31863552,0.07084473,0.08033784,0.056917246,0.23829769,0.013927486
17,0.23628789,0.031261448,0.042230178,0.02752597,0.19405772,0.003735477
18,0.5999982,0.04821976,0.090027496,0.060249794,0.50997066,-0.012030035
19,0.5887369,0.05088737,0.08703478,0.0522579,0.50170213,-0.0013705306
20,0.22583172,0.041772112,0.045629878,0.031756945,0.18020184,0.010015167
21,0.43953285,0.053938776,0.07690686,0.05845271,0.362626,-0.0045139343
22,0.64179945,0.10529014,0.1290339,0.09547977,0.5127655,0.009810366
23,0.39380276,0.043651924,0.067252666,0.051752243,0.3265501,-0.00810032
24,0.6321192,0.068064354,0.13779283,0.0863327,0.49432635,-0.018268347
25,0.5005471,0.098765336,0.12375805,0.09343416,0.37678906,0.0053311735
26,0.3982394,0.07783738,0.09500902,0.06806276,0.30323038,0.009774618
27,0.31877822,0.05499777,0.08653907,0.06127131,0.23223916,-0.0062735416
28,0.5750747,0.15899983,0.14789452,0.11699284,0.42718017,0.04200699
29,0.44240415,0.06107136,0.082457885,0.06315243,0.35994625,-0.0020810738
30,0.4942142,0.029704735,0.09472449,0.065959126,0.3994897,-0.03625439
31,0.6323491,0.09749344,0.117621005,0.07865101,0.51472807,0.018842429
32,0.55556566,0.035785858,0.084174745,0.054786883,0.4713909,-0.019001026
33,0.65678954,0.11039482,0.12930898,0.09206187,0.52748054,0.01833295
34,0.54519105,0.08251419,0.105409786,0.070365384,0.43978125,0.012148805
35,0.6851413,0.10879023,0.14123566,0.09662282,0.5439057,0.012167409
36,0.69257665,0.13296795,0.12637423,0.0945531,0.5662024,0.03841485
37,0.6541566,0.12605637,0.1296893,0.09674423,0.52446735,0.029312141
38,0.44600737,0.018093485,0.037744105,0.02363813,0.40826327,-0.005544644
39,0.5996582,0.05367914,0.09658365,0.07022409,0.5030745,-0.016544953
40,0.47064438,0.0738903,0.095156364,0.06766805,0.375488,0.006222248
41,0.38806137,0.06921123,0.08439642,0.06340429,0.30366495,0.005806938
42,0.6276862,0.11815034,0.12591621,0.09162228,0.50177,0.02652806
43,0.62060666,0.15686727,0.14768237,0.10806873,0.4729243,0.04879854
44,0.3221851,0.016567828,0.040112473,0.026712324,0.28207263,-0.010144496
45,0.62426084,0.08059905,0.10934625,0.07881784,0.5149146,0.0017812103
46,0.65450037,0.07762159,0.16814588,0.10765894,0.48635447,-0.030037351
47,0.54470694,0.062730394,0.08906903,0.053161923,0.4556379,0.009568471
48,0.6269979,0.049843516,0.104934864,0.07104247,0.522063,-0.021198954
49,0.39042112,0.049174197,0.06538847,0.047553897,0.32503265,0.0016203001
50,0.39099345,0.04749711,0.06939235,0.051164012,0.3216011,-0.0036669038
51,0.41572037,0.04017344,0.069839165,0.047766875,0.34588122,-0.0075934343
52,0.43228397,0.046119593,0.09852301,0.06838493,0.33376095,-0.022265337
