feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,0.36351055,0.2436486,0.13960826,0.09300106,0.22390229,0.15064755
1,1.2055005,0.33971536,0.4757392,0.33335632,0.72976124,0.0063590407
2,0.5814488,0.17220645,0.226369,0.16136421,0.3550798,0.010842234
3,0.88823175,0.30531895,0.47247693,0.31160405,0.41575482,-0.006285101
4,0.18279731,0.017281845,0.07753318,0.046683103,0.105264135,-0.029401258
5,0.862263,0.17927203,0.24639374,0.17084862,0.6158693,0.008423403
6,0.63327014,0.31228745,0.37171105,0.25487393,0.2615591,0.05741352
7,0.21104656,0.12787628,0.13057117,0.10026421,0.08047539,0.027612075
8,0.109113604,0.0796024,0.052372232,0.041639276,0.05674137,0.037963122
9,0.09380817,0.002242055,0.03639524,0.023704998,0.057412926,-0.021462943
10,1.2167947,0.26128423,0.31702137,0.21912049,0.89977336,0.042163745
11,0.6823147,0.15251067,0.20299818,0.15025316,0.47931653,0.002257511
12,0.19835109,0.06481958,0.042102188,0.032303832,0.1562489,0.03251575
13,0.90576446,0.23384407,0.36110064,0.23683713,0.5446638,-0.0029930621
14,0.5601291,0.08049936,0.11795974,0.088006765,0.44216937,-0.007507406
15,0.12614214,0.04754597,0.03212325,0.024980348,0.09401889,0.022565622
16,0.936408,0.270051,0.36751884,0.25762102,0.56888914,0.012429982
17,0.6349727,0.2702247,0.3172573,0.24574818,0.3177154,0.024476513
18,0.991977,0.52241564,0.5373813,0.43059936,0.45459569,0.09181628
19,0.5717201,0.2474765,0.31245363,0.22171625,0.2592665,0.025760248
20,0.024546364,-0.034265198,0.02583782,0.0136059895,-0.0012914557,-0.047871187
21,0.100589946,0.034243982,0.016988678,0.012933396,0.083601266,0.021310586
22,0.18113323,0.06839676,0.09268305,0.052039485,0.08845018,0.016357277
23,0.8293095,0.24825168,0.3494568,0.25504434,0.47985274,-0.0067926645
24,0.9465426,0.36802754,0.4957799,0.37838024,0.45076272,-0.010352701
25,0.6608414,0.23831394,0.36892796,0.25899455,0.29191345,-0.020680606
26,0.8041215,0.27741763,0.35630658,0.26366386,0.4478149,0.013753772
27,0.37502164,0.15284172,0.19154955,0.137622,0.18347208,0.015219718
28,0.36430252,0.15155198,0.19955593,0.14310172,0.16474658,0.008450255
29,1.1841556,0.3420896,0.389347,0.27537712,0.7948086,0.06671247
30,0.62815315,0.26189297,0.29567164,0.20613961,0.3324815,0.055753365
31,0.90007555,0.21280734,0.28430274,0.20367552,0.61577284,0.009131819
32,0.7419996,0.17812937,0.26354563,0.19062431,0.478454,-0.012494937
