feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,-0.003800657,-0.034772065,0.01595119,0.010632775,-0.019751847,-0.04540484
1,0.028195474,0.033114094,0.024020081,0.018110627,0.004175393,0.015003467
2,0.2911031,0.13855319,0.25157878,0.1713596,0.039524317,-0.03280641
3,0.6190161,0.27957085,0.40895382,0.30663022,0.2100623,-0.027059376
4,0.7293397,0.27065545,0.43582073,0.27948567,0.293519,-0.0088302195
5,0.051013827,0.03677013,0.048671335,0.03213918,0.0023424923,0.004630953
6,0.6290513,0.2528429,0.3129317,0.23186295,0.31611964,0.020979956
7,0.25861695,0.15608035,0.19098943,0.14859112,0.06762752,0.007489234
8,0.7607303,0.35389343,0.5269982,0.37571993,0.2337321,-0.021826506
9,-0.0013945202,-0.008767838,0.03012715,0.019571118,-0.03152167,-0.028338956
10,0.015692685,-0.053816892,0.019772308,0.0068953577,-0.004079623,-0.060712248
11,0.04945743,-0.023980003,0.049755108,0.02714279,-0.00029767677,-0.051122792
12,0.1413717,0.038673934,0.08455406,0.061345,0.056817636,-0.022671066
13,0.5317131,0.22970736,0.32298997,0.2300118,0.20872316,-0.00030444562
14,0.023034582,-0.01638778,0.02209151,0.01897275,0.00094307214,-0.03536053
15,-0.018698052,0.13447423,0.022787377,0.013279417,-0.04148543,0.12119482
16,0.57105607,0.26096854,0.4042871,0.2668936,0.16676897,-0.0059250593
17,0.54048944,0.278324,0.38767108,0.28103837,0.15281835,-0.0027143657
18,0.6889313,0.33781043,0.42525232,0.31187856,0.26367897,0.025931865
19,0.06893497,0.06003942,0.056604587,0.034622222,0.012330383,0.025417197
20,0.0892286,0.030656265,0.07973303,0.05075718,0.009495571,-0.020100916
21,0.06778556,-0.023963245,0.046919964,0.02734374,0.020865597,-0.051306985
22,0.9612989,0.46101767,0.7042381,0.46708092,0.25706077,-0.0060632527
23,0.7406856,0.16717365,0.22209318,0.16751951,0.5185924,-0.00034585595
24,0.6911541,0.2204856,0.38316151,0.24068484,0.3079926,-0.02019924
25,0.8538146,0.49198014,0.6503955,0.50969636,0.20341909,-0.017716229
26,0.026738478,0.015187329,0.037734367,0.021405824,-0.010995889,-0.006218495
27,-0.0032673713,0.11992404,0.008878225,0.0066140573,-0.012145597,0.11330998
28,0.28398946,0.17803757,0.19025838,0.15570793,0.093731076,0.022329643
29,0.7487854,0.29067406,0.41258976,0.28110752,0.33619562,0.0095665455
30,0.14074379,0.07613744,0.08652745,0.050930947,0.05421634,0.025206491
31,0.12566338,0.094353594,0.06380239,0.03994369,0.061860994,0.054409903
32,0.054307435,0.038754385,0.034860883,0.025581079,0.019446552,0.013173306
33,0.5555566,0.23491526,0.32056904,0.2200037,0.23498756,0.014911562
34,0.5795913,0.37960833,0.4765426,0.31120864,0.10304868,0.0683997
35,0.4518926,0.23268321,0.2758806,0.21024352,0.17601201,0.022439688
36,0.59344643,0.3797004,0.43532318,0.3271972,0.15812325,0.0525032
37,0.8287381,0.3307589,0.41972446,0.27680954,0.40901363,0.053949356
38,0.022494327,0.05524894,0.021695547,0.021356585,0.0007987805,0.033892356
39,0.6056831,0.20611772,0.2872948,0.19838652,0.31838828,0.0077311993
40,0.01841713,0.015520744,0.025524579,0.015595087,-0.0071074497,-7.4342825e-05
41,0.14978859,0.08034487,0.11650083,0.08739159,0.033287756,-0.007046722
42,0.12618011,0.12609106,0.123500824,0.09431869,0.0026792884,0.031772375
43,0.912674,0.42951572,0.5711214,0.39794785,0.34155262,0.03156787
44,0.8046375,0.5974135,0.73463076,0.5308092,0.07000673,0.06660426
45,0.042967364,0.0071823425,0.017063346,0.011897844,0.025904018,-0.004715502
46,0.21532637,0.13139233,0.20524561,0.13689879,0.010080755,-0.005506456
47,0.47246224,0.16852506,0.24908186,0.1805225,0.22338037,-0.011997446
